raw_ids	SYMBOL	GENENAME
NM_001103216	PMEL	premelanosome protein
NM_001313795	MIP	major intrinsic protein of lens fiber
NM_001252257	NACA	nascent polypeptide associated complex subunit alpha
NM_001252258	NACA	nascent polypeptide associated complex subunit alpha
NM_001293059	TAC3	tachykinin precursor 3
NM_001003174	IFNG	interferon gamma
NM_001003103	MDM2	MDM2 proto-oncogene
NM_001137603	SELENOO	selenoprotein O
NM_001003093	PPARA	peroxisome proliferator activated receptor alpha
NM_001048084	CYB5R3	cytochrome b5 reductase 3
NM_001003333	CYP2D15	cytochrome P450 2D
NM_001252418	ST13	ST13 Hsp70 interacting protein
NM_001252159	RPL3	ribosomal protein L3
NM_001003383	PDGFB	platelet derived growth factor subunit B
NM_001346130	APOBEC3Z3	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3Z3
NM_001251940	EIF3L	eukaryotic translation initiation factor 3 subunit L
NM_001286850	IL2RB	interleukin 2 receptor subunit beta
NM_001286851	IL2RB	interleukin 2 receptor subunit beta
NM_001110767	MYH9	myosin heavy chain 9
NM_001270887	RFX8	regulatory factor X8
NM_001252131	UBE2N	ubiquitin conjugating enzyme E2 N
NM_001003109	SLC3A1	solute carrier family 3 member 1
NM_001204843	GTF2A1L	general transcription factor IIA subunit 1 like
NM_001252228	RPS27A	ribosomal protein S27a
NM_001003153	RAB1A	RAB1A, member RAS oncogene family
NM_001003363	PLEK	pleckstrin
NM_001003039	ANXA4	annexin A4
NM_001252331	SNRPG	small nuclear ribonucleoprotein polypeptide G
NM_001252146	ETF1	eukaryotic translation termination factor 1
NM_001003353	CNTFR	ciliary neurotrophic factor receptor
NM_001002985	RECK	reversion inducing cysteine rich protein with kazal motifs
NM_001003361	INVS	inversin
NM_001204899	PALM2AKAP2	PALM2 and AKAP2 fusion
NM_001172235	UGCG	UDP-glucose ceramide glucosyltransferase
NM_001313803	IFGGC1	interferon-inducible GTPase 1-like
NM_001313802	IFGGB2	interferon-inducible GTPase 1-like
NM_001003232	CANX	calnexin
NM_001204338	TMED7	transmembrane p24 trafficking protein 7
NM_001013835	IL3	interleukin 3
NM_001003245	CSF2	colony stimulating factor 2
NM_001006950	IL5	interleukin 5
NM_001003384	IL13	interleukin 13
NM_001003159	IL4	interleukin 4
NM_001048016	HSPA4	heat shock protein family A (Hsp70) member 4
NM_001252408	SKP1	S-phase kinase associated protein 1
NM_001168345	SLBP2	uncharacterized LOC474694
NM_001205258	MATR3	matrin 3
NM_001003180	IL33	interleukin 33
NM_001194966	TYRP1	tyrosinase related protein 1
NM_001003080	FTH1	ferritin heavy chain 1
NM_001252170	RPS6	ribosomal protein S6
NM_001252281	NDUFB6	NADH:ubiquinone oxidoreductase subunit B6
NM_001003355	APTX	aprataxin
NM_001252143	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1
NM_001145174	CA9	carbonic anhydrase 9
NM_001003326	SEC61B	SEC61 translocon subunit beta
NM_001205003	DNAJC25	DnaJ heat shock protein family (Hsp40) member C25
NM_001199130	HSDL2	hydroxysteroid dehydrogenase like 2
NM_001002997	SLC46A2	solute carrier family 46 member 2
NM_001284461	LOC481674	allergen Fel d 4-like
NM_001195149	TNC	tenascin C
NM_001002950	TLR4	toll like receptor 4
NM_001142670	STOM	stomatin
NM_001313806	MLN	motilin
NM_001194957	SNAP91	synaptosome associated protein 91
NM_001252389	NUDT3	nudix hydrolase 3
NM_001002933	HCRTR2	hypocretin receptor 2
NM_001048103	LGSN	lengsin, lens protein with glutamine synthetase domain
NM_001114625	FIG4	FIG4 phosphoinositide 5-phosphatase
NM_001252381	RPP21	ribonuclease P/MRP subunit p21
NM_001014767	DLA88	MHC class I DLA-88
NM_001014379	DLA-12	MHC class I DLA-12
NM_001014378	DLA-64	MHC class I DLA-64
NM_001014376	ATP6V1G2	ATPase H+ transporting V1 subunit G2
NM_001003244	TNF	tumor necrosis factor
NM_001033510	LTB	lymphotoxin beta
NM_001003166	LY6G5C	lymphocyte antigen 6 family member G5C
NM_001252138	CLIC1	chloride intracellular channel 1
NM_001003067	HSP70	heat shock protein 70
NM_001003335	CYP21A2	cytochrome P450c21
NM_001048081	AGER	advanced glycosylation end-product specific receptor
NM_001014768	DLA-DRB1	MHC class II DLA DRB1 beta chain
NM_001011726	DLA-DQA1	major histocompatibility complex, class II, DQ alpha 1
NM_001014381	DLA-DQB1	major histocompatibility complex, class II, DQ beta 1
NM_001048127	DLA-DOB	major histocompatibility complex, class II, DO beta
NM_001284495	TAP2	transporter 2, ATP binding cassette subfamily B member
NM_001048085	PSMB8	proteasome 20S subunit beta 8
NM_001284496	TAP1	transporter 1, ATP binding cassette subfamily B member
NM_001048086	PSMB9	proteasome 20S subunit beta 9
NM_001271070	DLA-DMB	major histocompatibility complex, class II, DM beta
NM_001048099	DLA-DMA	major histocompatibility complex, class II, DM alpha
NM_001048087	BRD2	bromodomain containing 2
NM_001313787	DLA-DOA	HLA class II histocompatibility antigen, DO alpha chain-like
NM_001048100	SLC39A7	solute carrier family 39 member 7
NM_001048128	RING1	ring finger protein 1
NM_001048088	VPS52	VPS52 subunit of GARP complex
NM_001048082	RPS18	ribosomal protein S18
NM_001080722	B3GALT4	beta-1,3-galactosyltransferase 4
NM_001048089	PFDN6	prefoldin subunit 6
NM_001048101	TAPBP	TAP binding protein
NM_001020808	BAK1	BCL2 antagonist/killer 1
NM_001003387	HMGA1	high mobility group AT-hook 1
NM_001252045	RPS10	ribosomal protein S10
NM_001313863	SNRPC	small nuclear ribonucleoprotein polypeptide C
NM_001048102	PPARD	peroxisome proliferator activated receptor delta
NM_001252145	RPL10A	ribosomal protein L10a
NM_001003287	CLPS	colipase
NM_001290109	PNPLA1	patatin like phospholipase domain containing 1
NM_001146177	PIM1	Pim-1 proto-oncogene, serine/threonine kinase
NM_001003289	PRPH2	peripherin 2
NM_001110502	VEGFA	vascular endothelial growth factor A
NM_001110501	VEGFA	vascular endothelial growth factor A
NM_001003175	VEGFA	vascular endothelial growth factor A
NM_001003367	SLC29A1	solute carrier family 29 member 1
NM_001284455	SLC25A27	solute carrier family 25 member 27
NM_001003198	PLA2G7	phospholipase A2 group VII
NM_001110768	RHAG	Rh associated glycoprotein
NM_001002977	TFAP2B	transcription factor AP-2 beta
NM_001165878	IL17A	interleukin 17A
NM_001314095	LOC474938	glutathione S-transferase A2
NM_001252224	GSTA4	glutathione S-transferase alpha 4
NM_001160299	FBXO9	F-box protein 9
NM_001113457	OOEP	oocyte expressed protein
NM_001197116	EEF1A1	eukaryotic translation elongation factor 1 alpha 1
NM_001252229	RPL37	ribosomal protein L37
NM_001002988	CGA	glycoprotein hormones, alpha polypeptide
NM_001003181	KIT	KIT proto-oncogene, receptor tyrosine kinase
NM_001005754	ANGPT1	angiopoietin 1
NM_001002996	EBAG9	estrogen receptor binding site associated antigen 9
NM_001291425	AZIN1	antizyme inhibitor 1
NM_001003255	ANXA13	annexin A13
NM_001313808	TRIB1	tribbles pseudokinase 1
NM_001284434	NDRG1	N-myc downstream regulated 1
NM_001289427	FAM83H	family with sequence similarity 83 member H
NM_001002954	ZNF252	zinc finger protein 252
NM_001003222	CNGA1	cyclic nucleotide gated channel subunit alpha 1
NM_001003264	SRP72	signal recognition particle 72
NM_001195835	SULT1B1	sulfotransferase family 1B member 1
NM_001003086	CSN2	casein beta
NM_001097551	ODAM	odontogenic, ameloblast associated
NM_001003026	ALB	albumin
NM_001003027	AFP	alpha fetoprotein
NM_001003200	CXCL8	C-X-C motif chemokine ligand 8
NM_001171772	PPBP	pro-platelet basic protein (chemokine (C-X-C motif) ligand 7)
NM_001185003	SLC35B4	solute carrier family 35 member B4
NM_001197142	CALCR	calcitonin receptor
NM_001010997	CAV2	caveolin 2
NM_001002963	MET	MET proto-oncogene, receptor tyrosine kinase
NM_001251927	ARF1	ADP ribosylation factor 1
NM_001256452	OR2T11	olfactory receptor family 2 subfamily T member 11
NM_001252416	AKR1B1	aldo-keto reductase family 1 member B
NM_001020809	PODXL	podocalyxin like
NM_001003070	LEP	leptin
NM_001003215	ABCB1	ATP binding cassette subfamily B member 1
NM_001003225	GNGT1	G protein subunit gamma transducin 1
NM_001003187	COL1A2	collagen type I alpha 2 chain
NM_001172544	PEG10	paternally expressed 10
NM_001172543	PEG10	paternally expressed 10
NM_001003205	PON2	paraoxonase 2
NM_001134977	CRSP-4	calcitonin receptor-stimulating peptide 4
NM_001003301	IL6	interleukin 6
NM_001197045	CYCS	cytochrome c, somatic
NM_001293060	NPVF	neuropeptide VF precursor
NM_001167698	PLEKHA8	pleckstrin homology domain containing A8
NM_001003130	AQP1	aquaporin 1
NM_001168688	TES	testin LIM domain protein
NM_001012995	CAPZA2	capping actin protein of muscle Z-line subunit alpha 2
NM_001197170	COL9A2	collagen type IX alpha 2 chain
NM_001010944	PPT1	palmitoyl-protein thioesterase 1
NM_001313773	RPGRIP1	RPGR interacting protein 1
NM_001012735	KITLG	KIT ligand
NM_001003228	DCN	decorin
NM_001003327	HSP90B1	heat shock protein 90 beta family member 1
NM_001018035	GUCY1A1	guanylate cyclase 1 soluble subunit alpha 1
NM_001159326	SLC2A1	solute carrier family 2 member 1
NM_001003002	EDN2	endothelin 2
NM_001252277	MYCBP	MYC binding protein
NM_001313885	SMIM12	small integral membrane protein 12
NM_001048025	CYP4A37	cytochrome P450 4A37
NM_001048017	CYP4A38	cytochrome P450 4A38
NM_001048034	CYP4A11	cytochrome P450, family 4, subfamily A, polypeptide 11
NM_001252168	AKR1A1	aldo-keto reductase family 1 member A1
NM_001252165	PRDX1	peroxiredoxin 1
NM_001145119	APEX1	apurinic/apyrimidinic endodeoxyribonuclease 1
NM_001313871	RNASE4	ribonuclease, RNase A family, 4
NM_001313784	LOC475395	ribonuclease pancreatic-like
NM_001313874	NTS	neurotensin
NM_001197084	ATP2B1	ATPase plasma membrane Ca2+ transporting 1
NM_001313855	IGF1	insulin like growth factor 1
NM_001109960	GYPA	glycophorin A (MNS blood group)
NM_001005264	TLR2	toll like receptor 2
NM_001002987	SFRP2	secreted frizzled related protein 2
NM_001018034	GUCY1B1	guanylate cyclase 1 soluble subunit beta 1
NM_001290090	ETFDH	electron transfer flavoprotein dehydrogenase
NM_001003118	NPY5R	neuropeptide Y receptor Y5
NM_001313785	MSMO1	methylsterol monooxygenase 1
NM_001313797	DLC1	DLC1 Rho GTPase activating protein
NM_001002989	MTPN	myotrophin
NM_001081710	SSPO	SCO-spondin
NM_001195402	ADAM9	ADAM metallopeptidase domain 9
NM_001145071	DLC1	DLC1 Rho GTPase activating protein
NM_001003124	CLCN1	chloride voltage-gated channel 1
NM_001195151	CASP2	caspase 2
NM_001252279	SSBP1	single stranded DNA binding protein 1
NM_001131056	LUC7L2	LUC7-like 2 (S. cerevisiae)
NM_001131061	FMC1	formation of mitochondrial complex V assembly factor 1 homolog
NM_001003145	KCNH2	potassium voltage-gated channel subfamily H member 2
NM_001003158	NOS3	nitric oxide synthase 3
NM_001033511	FASTK	Fas activated serine/threonine kinase
NM_001251965	VDAC3	voltage dependent anion channel 3
NM_001251966	VDAC3	voltage dependent anion channel 3
NM_001290111	AP3M2	adaptor related protein complex 3 subunit mu 2
NM_001097542	STAR	steroidogenic acute regulatory protein
NM_001201331	MBOAT4	membrane bound O-acyltransferase domain containing 4
NM_001290092	LEPROTL1	leptin receptor overlapping transcript like 1
NM_001242717	KLKB1	kallikrein B1
NM_001003042	CASP3	caspase 3
NM_001286853	RWDD4	RWD domain containing 4
NM_001003314	SPCS3	signal peptidase complex subunit 3
NM_001048126	ANGPT2	angiopoietin 2
NM_001113713	DEFB1	defensin beta 1
NM_001113715	DEFB4A	defensin, beta 4A
NM_001129980	CBD103	beta-defensin 103
NM_001003009	TPO	thyroid peroxidase
NM_001003277	RAB10	RAB10, member RAS oncogene family
NM_001164486	SELENOI	selenoprotein I
NM_001287064	SRD5A2	steroid 5 alpha-reductase 2
NM_001304962	SLC8A1	solute carrier family 8 member A1
NM_001003253	MAL	mal, T cell differentiation protein
NM_001195841	NPHP1	nephrocystin 1
NM_001002938	CTSS	cathepsin S
NM_001136563	PIP5K1A	phosphatidylinositol-4-phosphate 5-kinase type 1 alpha
NM_001285468	RNASEH1	ribonuclease H1
NM_001286868	ADAM17	ADAM metallopeptidase domain 17
NM_001286867	ADAM17	ADAM metallopeptidase domain 17
NM_001286866	ADAM17	ADAM metallopeptidase domain 17
NM_001287052	RHOB	ras homolog family member B
NM_001195155	KHK	ketohexokinase
NM_001287066	GCKR	glucokinase regulator
NM_001287068	MRPL33	mitochondrial ribosomal protein L33
NM_001003034	PPP1CB	protein phosphatase 1 catalytic subunit beta
NM_001284459	PCARE	photoreceptor cilium actin regulator
NM_001048135	EIF2AK2	eukaryotic translation initiation factor 2 alpha kinase 2
NM_001313879	CDKL4	cyclin dependent kinase like 4
NM_001197145	TPC3	two pore segment channel 3
NM_001003157	IL1A	interleukin 1 alpha
NM_001003096	IL1RN	interleukin 1 receptor antagonist
NM_001287051	FABP1	fatty acid binding protein 1
NM_001002935	CD8A	CD8 subunit alpha
NM_001287067	MAT2A	methionine adenosyltransferase 2A
NM_001256535	LOC100687463	regenerating islet-derived protein 3-gamma-like
NM_001002945	REG3A	regenerating islet-derived 3 alpha
NM_001284460	HTRA2	HtrA serine peptidase 2
NM_001287065	NRAS	NRAS proto-oncogene, GTPase
NM_001003290	TSHB	thyroid stimulating hormone subunit beta
NM_001194950	NGF	nerve growth factor
NM_001313816	CASQ2	calsequestrin 2
NM_001003306	ATP1A1	ATPase Na+/K+ transporting subunit alpha 1
NM_001010954	HSD3B2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2
NM_001017442	GJA5	gap junction protein alpha 5
NM_001002976	FCGR1A	Fc fragment of IgG receptor Ia
NM_001003016	MCL1	MCL1 apoptosis regulator, BCL2 family member
NM_001039043	CDC42SE1	CDC42 small effector 1
NM_001136564	PSMD4	proteasome 26S subunit ubiquitin receptor, non-ATPase 4
NM_001103217	CGN	cingulin
NM_001159762	RIIAD1	regulatory subunit of type II PKA R-subunit domain containing 1
NM_001134951	OAZ3	ornithine decarboxylase antizyme 3
NM_001031636	SMCP	sperm mitochondria associated cysteine rich protein
NM_001003178	ADORA3	adenosine A3 receptor
NM_001003294	DLD	dihydrolipoamide dehydrogenase
NM_001002964	HGF	hepatocyte growth factor
NM_001003138	SLC1A2	solute carrier family 1 member 2
NM_001197022	CD44	CD44 molecule
NM_001286860	CPT1A	carnitine palmitoyltransferase 1A
NM_001003325	SEC61G	SEC61 translocon subunit gamma
NM_001177734	CD36	CD36 molecule (CD36 blood group)
NM_001287070	HRAS	HRas proto-oncogene, GTPase
NM_001287069	HRAS	HRas proto-oncogene, GTPase
NM_001002984	CAT	catalase
NM_001313867	CAPRIN1	cell cycle associated protein 1
NM_001164506	SELENOH	selenoprotein H
NM_001048105	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
NM_001048106	MYBPC3	myosin binding protein C3
NM_001025621	CTSD	cathepsin D
NM_001195826	IGF2	insulin like growth factor 2
NM_001195827	IGF2	insulin like growth factor 2
NM_001195825	IGF2	insulin like growth factor 2
NM_001195403	IGF2	insulin like growth factor 2
NM_001130093	INS	insulin
NM_001002966	TH	tyrosine hydroxylase
NM_001313830	MRGPRG	MAS related GPR family member G
NM_001005757	CCND1	cyclin D1
NM_001313829	MRGPRF	MAS related GPR family member F
NM_001313781	GAL	galanin and GMAP prepropeptide
NM_001252295	NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8
NM_001252167	GSTP1	glutathione S-transferase pi 1
NM_001003064	PPP1CA	protein phosphatase 1 catalytic subunit alpha
NM_001194970	CCS	copper chaperone for superoxide dismutase
NM_001031820	BAD	BCL2 associated agonist of cell death
NM_001252370	COX8A	cytochrome c oxidase subunit VIIIA (ubiquitous)
NM_001197049	RTN3	reticulon 3
NM_001314120	SLC3A2	solute carrier family 3 member 2
NM_001097545	BEST1	bestrophin 1
NM_001003117	PGA	pepsinogen 5, group I (pepsinogen A)
NM_001301862	SLC7A11	solute carrier family 7 member 11
NM_001104959	GYPC	glycophorin C
NM_001002952	EPB41L5	erythrocyte membrane protein band 4.1 like 5
NM_001197188	IL15	interleukin 15
NM_001313774	CLGN	calmegin
NM_001003347	IL21	interleukin 21
NM_001003305	IL2	interleukin 2
NM_001314118	ANXA5	annexin A5
NM_001013849	PROC	protein C, inactivator of coagulation factors Va and VIIIa
NM_001242320	TMEM185B	transmembrane protein 185B
NM_001197047	DBI	diazepam binding inhibitor, acyl-CoA binding protein
NM_001048026	CXCR4	C-X-C motif chemokine receptor 4
NM_001308549	FHIT	fragile histidine triad diadenosine triphosphatase
NM_001142257	FHIT	fragile histidine triad diadenosine triphosphatase
NM_001003273	RHOA	ras homolog family member A
NM_001122778	TXNRD3	thioredoxin reductase 3
NM_001003311	SLC6A6	solute carrier family 6 member 6
NM_001024632	PPARG	peroxisome proliferator activated receptor gamma
NM_001206935	TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog
NM_001252173	THUMPD3	THUMP domain containing 3
NM_001033992	DAG1	dystroglycan 1
NM_001038665	EMR4	EGF-like module containing, mucin-like, hormone receptor-like sequence 4
NM_001287078	NCLN	nicalin
NM_001287079	NCLN	nicalin
NM_001003315	SEC61A1	SEC61 translocon subunit alpha 1
NM_001003316	RAB7A	RAB7A, member RAS oncogene family
NM_001252265	CNBP	CCHC-type zinc finger nucleic acid binding protein
NM_001252264	CNBP	CCHC-type zinc finger nucleic acid binding protein
NM_001252375	ISY1	ISY1 splicing factor homolog
NM_001252169	RPL32	ribosomal protein L32
NM_001314106	TIMP4	TIMP metallopeptidase inhibitor 4
NM_001003052	GHRL	ghrelin and obestatin prepropeptide
NM_001008552	VHL	von Hippel-Lindau tumor suppressor
NM_001287073	CAV3	caveolin 3
NM_001003337	MITF	melanocyte inducing transcription factor
NM_001168012	CCDC66	coiled-coil domain containing 66
NM_001287075	WNT5A	Wnt family member 5A
NM_001114878	SELENOK	selenoprotein K
NM_001002998	TLR9	toll like receptor 9
NM_001003364	GNAI2	G protein subunit alpha i2
NM_001003068	GNAT1	G protein subunit alpha transducin 1
NM_001033995	NICN1	nicolin 1, tubulin polyglutamylase complex subunit
NM_001033993	AMT	aminomethyltransferase
NM_001115119	GPX1	glutathione peroxidase 1
NM_001003359	CAMP	cathelicidin antimicrobial peptide
NM_001003155	PTH1R	parathyroid hormone 1 receptor
NM_001287076	LTF	lactotransferrin
NM_001012342	CCR5	C-C motif chemokine receptor 5
NM_001038606	CCR1	chemokine (C-C motif) receptor 1
NM_001284476	CCR9	C-C motif chemokine receptor 9
NM_001128095	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1
NM_001110805	LSM4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated
NM_001287071	FAM32A	family with sequence similarity 32 member A
NM_001287072	FAM32A	family with sequence similarity 32 member A
NM_001003152	RAB8A	RAB8A, member RAS oncogene family
NM_001003137	SLC1A6	solute carrier family 1 member 6
NM_001038667	ADGRE2	adhesion G protein-coupled receptor E2
NM_001038666	ADGRE3	adhesion G protein-coupled receptor E3
NM_001048110	ADGRE5	adhesion G protein-coupled receptor E5
NM_001024961	RTBDN	retbindin
NM_001284443	ACP5	acid phosphatase 5, tartrate resistant
NM_001048111	EPOR	erythropoietin receptor
NM_001003291	ICAM1	intercellular adhesion molecule 1
NM_001204441	P2RY11	purinergic receptor P2Y11
NM_001204439	PPAN	peter pan homolog
NM_001003216	STXBP2	syntaxin binding protein 2
NM_001039054	CTXN1	cortexin 1
NM_001038668	ADGRE1	adhesion G protein-coupled receptor E1
NM_001003282	CAPS	calcyphosine
NM_001048136	MAP2K2	mitogen-activated protein kinase kinase 2
NM_001003202	TJP3	tight junction protein 3
NM_001287081	LSM7	LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated
NM_001127234	OAZ1	ornithine decarboxylase antizyme 1
NM_001314087	KISS1R	KISS1 receptor
NM_001003378	ELANE	elastase, neutrophil expressed
NM_001024639	MADCAM1	mucosal vascular addressin cell adhesion molecule 1
NM_001003074	PGR	progesterone receptor
NM_001002941	TYR	tyrosinase
NM_001195834	CTSC	cathepsin C
NM_001048019	RNF141	ring finger protein 141
NM_001195607	CCDC179	coiled-coil domain containing 179
NM_001048028	MS4A1	membrane spanning 4-domains A1
NM_001003108	GPR83	G protein-coupled receptor 83
NM_001003288	CLNS1A	chloride nucleotide-sensitive channel 1A
NM_001165888	SERPINH1	serpin family H member 1
NM_001313777	RPS3	ribosomal protein S3
NM_001003324	SPCS2	signal peptidase complex subunit 2
NM_001282031	LRTOMT	leucine rich transmembrane and O-methyltransferase domain containing
NM_001048018	IL18BP	interleukin 18 binding protein
NM_001270884	LOC480784	hemoglobin subunit beta-like
NM_001270883	LOC609402	hemoglobin subunit beta-like
NM_001252225	RPL27A	ribosomal protein L27a
NM_001003183	ADM	adrenomedullin
NM_001097982	ZBED5	zinc finger BED-type containing 5
NM_001003302	PTH	parathyroid hormone
NM_001002948	CALCB	calcitonin-related polypeptide beta
NM_001134976	CRSP-3	calcitonin receptor-stimulating peptide 3
NM_001002947	CRSP-2	calcitonin receptor-stimulating peptide-2
NM_001003266	CALCA	calcitonin related polypeptide alpha
NM_001313791	CALCA	calcitonin related polypeptide alpha
NM_001313790	CALCA	calcitonin related polypeptide alpha
NM_001003113	KCNC1	potassium voltage-gated channel subfamily C member 1
NM_001313872	LOC751814	serum amyloid A1
NM_001003050	LOC403585	serum amyloid A1
NM_001271793	LDHC	lactate dehydrogenase C
NM_001271795	LDHC	lactate dehydrogenase C
NM_001271794	LDHC	lactate dehydrogenase C
NM_001271792	LDHC	lactate dehydrogenase C
NM_001195609	SVIP	small VCP interacting protein
NM_001002975	BDNF	brain derived neurotrophic factor
NM_001005759	CBLIF	cobalamin binding intrinsic factor
NM_001003172	MS4A2	membrane spanning 4-domains A2
NM_001166008	DZIP1	DAZ interacting zinc finger protein 1
NM_001011556	CLN5	CLN5 intracellular trafficking protein
NM_001252134	C15H16orf87	chromosome 15 C16orf87 homolog
NM_001284466	DCT	dopachrome tautomerase
NM_001003036	SLC15A1	solute carrier family 15 member 1
NM_001252348	BIVM	basic, immunoglobulin-like variable motif containing
NM_001161710	TNFSF13B	TNF superfamily member 13b
NM_001048033	F7	coagulation factor VII
NM_001003328	ATP4B	ATPase H+/K+ transporting subunit beta
NM_001037641	GLB1	galactosidase beta 1
NM_001003203	SCN10A	sodium voltage-gated channel alpha subunit 10
NM_001003317	RAB5A	RAB5A, member RAS oncogene family
NM_001289066	MME	membrane metalloendopeptidase
NM_001002994	SCN5A	sodium voltage-gated channel alpha subunit 5
NM_001284491	CX3CR1	C-X3-C motif chemokine receptor 1
NM_001252230	RPSA	ribosomal protein SA
NM_001252411	RPL14	ribosomal protein L14
NM_001137652	CTNNB1	catenin beta 1
NM_001313778	RPL15	ribosomal protein L15
NM_001003005	CPB1	carboxypeptidase B1
NM_001164487	SELENOT	selenoprotein T
NM_001193673	P2RY1	purinergic receptor P2Y1
NM_001313780	GMPS	guanine monophosphate synthase
NM_001290099	PI3	peptidase inhibitor 3
NM_001002942	EDN3	endothelin 3
NM_001003179	RRBP1	ribosome binding protein 1
NM_001313813	SLC23A2	solute carrier family 23 member 2
NM_001251946	MAPRE1	microtubule associated protein RP/EB family member 1
NM_001284485	RALY	RALY heterogeneous nuclear ribonucleoprotein
NM_001003208	RAB22A	RAB22A, member RAS oncogene family
NM_001003263	GNAS	GNAS complex locus
NM_001197171	COL9A3	collagen type IX alpha 3 chain
NM_001006953	THBD	thrombomodulin
NM_001251968	SNRPB2	small nuclear ribonucleoprotein polypeptide B2
NM_001109956	SLC23A2	solute carrier family 23 member 2
NM_001122609	MAVS	mitochondrial antiviral signaling protein
NM_001197149	AVP	arginine vasopressin
NM_001252190	FKBP1A	FKBP prolyl isomerase 1A
NM_001024641	DEFB122	beta-defensin 122
NM_001313788	DEFB122	beta-defensin 122
NM_001113714	DEFB124	defensin beta 124
NM_001003072	BCL2L1	BCL2 like 1
NM_001007263	ASIP	agouti signaling protein
NM_001252419	DYNLRB1	dynein light chain roadblock-type 1
NM_001171749	CPNE1	copine 1
NM_001171748	RBM12	RNA binding motif protein 12
NM_001252166	MYL9	myosin light chain 9
NM_001290112	GHRH	growth hormone releasing hormone
NM_001113171	SLPI	secretory leukocyte peptidase inhibitor
NM_001003241	WFDC2	WAP four-disulfide core domain 2
NM_001003165	CE10	CE10 protein
NM_001109915	CTSA	cathepsin A
NM_001002982	CD40	CD40 molecule
NM_001003053	AR	androgen receptor
NM_001205096	UBE2V1	ubiquitin conjugating enzyme E2 V1
NM_001135124	MC3R	melanocortin 3 receptor
NM_001197143	PCK1	phosphoenolpyruvate carboxykinase 1
NM_001287553	SLC7A1	solute carrier family 7 member 1
NM_001197148	GJB2	gap junction protein beta 2
NM_001145980	PARP4	poly(ADP-ribose) polymerase family member 4
NM_001025619	CLCN3	chloride voltage-gated channel 3
NM_001308463	CLCN3	chloride voltage-gated channel 3
NM_001003230	SAG	S-antigen visual arrestin
NM_001110769	TRPM8	transient receptor potential cation channel subfamily M member 8
NM_001006653	BRCA2	BRCA2 DNA repair associated
NM_001002937	HMGB1	high mobility group box 1
NM_001284471	PDX1	pancreatic and duodenal homeobox 1
NM_001252044	RPL21	ribosomal protein L21
NM_001252161	SAP18	Sin3A associated protein 18
NM_001003370	CLU	clusterin
NM_001195843	ADRA1A	adrenoceptor alpha 1A
NM_001031818	COL4A4	collagen type IV alpha 4 chain
NM_001252198	PTMA	prothymosin alpha
NM_001003156	PDE6D	phosphodiesterase 6D
NM_001251943	EIF4E2	eukaryotic translation initiation factor 4E family member 2
NM_001003281	ACKR3	atypical chemokine receptor 3
NM_001252368		
NM_001168473	KIF1A	kinesin family member 1A
NM_001286859	STK25	serine/threonine kinase 25
NM_001314097	PDCD1	programmed cell death 1
NM_001247976	CDK2AP1	cyclin dependent kinase 2 associated protein 1
NM_001197119	TMEM132C	transmembrane protein 132C
NM_001003320	PLA2G1B	phospholipase A2 group IB
NM_001080108	TFIP11	tuftelin interacting protein 11
NM_001048114	SPECC1L	sperm antigen with calponin homology and coiled-coil domains 1 like
NM_001110800	MAPK1	mitogen-activated protein kinase 1
NM_001003192	PTEN	phosphatase and tensin homolog
NM_001194984	RAN	RAN, member RAS oncogene family
NM_001079767	DIABLO	diablo IAP-binding mitochondrial protein
NM_001165914	IL31	interleukin 31
NM_001003214	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
NM_001286869	VPS29	VPS29 retromer complex component
NM_001286870	VPS29	VPS29 retromer complex component
NM_001003033	PPP1CC	protein phosphatase 1 catalytic subunit gamma
NM_001003069	MYL2	myosin light chain 2
NM_001048131	OAS1	2'-5'-oligoadenylate synthetase 1
NM_001048091	OAS3	2'-5'-oligoadenylate synthetase 3
NM_001048134	OAS2	2'-5'-oligoadenylate synthetase 2
NM_001252137	RPLP0	ribosomal protein lateral stalk subunit P0
NM_001253787	OASL	2'-5'-oligoadenylate synthetase like
NM_001048093	LOC477518	oligoadenylate synthetase-like 2
NM_001242719	SELPLG	selectin P ligand
NM_001048113	CRYBB2	crystallin beta B2
NM_001080897	CRYBA4	crystallin beta A4
NM_001290126	EWSR1	EWS RNA binding protein 1
NM_001003352	NEFH	neurofilament heavy chain
NM_001115014	SELENOM	selenoprotein M
NM_001003278	ADORA2A	adenosine A2a receptor
NM_001110770	ZDHHC8	zinc finger DHHC-type palmitoyltransferase 8
NM_001004074	COMT	catechol-O-methyltransferase
NM_001003209	LIPF	lipase F, gastric type
NM_001313827	CH25H	cholesterol 25-hydroxylase
NM_001346039	KRT8	keratin 8
