raw_ids	SYMBOL	GENENAME
NM_005442	EOMES	eomesodermin
NM_001278183	EOMES	eomesodermin
NM_001271650	AZI2	5-azacytidine induced 2
NM_022461	AZI2	5-azacytidine induced 2
NM_001134432	AZI2	5-azacytidine induced 2
NM_001134433	AZI2	5-azacytidine induced 2
NM_001137674	ZNF860	zinc finger protein 860
NM_181472	CMTM7	CKLF like MARVEL transmembrane domain containing 7
NM_138410	CMTM7	CKLF like MARVEL transmembrane domain containing 7
NM_017801	CMTM6	CKLF like MARVEL transmembrane domain containing 6
NM_016141	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1
NM_001329135	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1
NM_001039111	TRIM71	tripartite motif containing 71
NM_005508	CCR4	C-C motif chemokine receptor 4
NM_001039770	TMPPE	transmembrane protein with metallophosphoesterase domain
NM_001136238	TMPPE	transmembrane protein with metallophosphoesterase domain
NM_001393365	CRTAP	cartilage associated protein
NM_001393364	CRTAP	cartilage associated protein
NM_001393363	CRTAP	cartilage associated protein
NM_006371	CRTAP	cartilage associated protein
NM_001025068	ARPP21	cAMP regulated phosphoprotein 21
NM_001025069	ARPP21	cAMP regulated phosphoprotein 21
NM_001267618	ARPP21	cAMP regulated phosphoprotein 21
NM_198399	ARPP21	cAMP regulated phosphoprotein 21
NM_001394672	DCLK3	doublecortin like kinase 3
NM_033403	DCLK3	doublecortin like kinase 3
NM_014805	EPM2AIP1	EPM2A interacting protein 1
NM_001258273	MLH1	mutL homolog 1
NM_001354625	MLH1	mutL homolog 1
NM_001354620	MLH1	mutL homolog 1
NM_001354616	MLH1	mutL homolog 1
NM_001354626	MLH1	mutL homolog 1
NM_001354617	MLH1	mutL homolog 1
NM_001354629	MLH1	mutL homolog 1
NM_001354615	MLH1	mutL homolog 1
NM_001354624	MLH1	mutL homolog 1
NM_001354630	MLH1	mutL homolog 1
NM_001258271	MLH1	mutL homolog 1
NM_001354628	MLH1	mutL homolog 1
NM_000249	MLH1	mutL homolog 1
NM_001354623	MLH1	mutL homolog 1
NM_001167618	MLH1	mutL homolog 1
NM_001167617	MLH1	mutL homolog 1
NM_001167619	MLH1	mutL homolog 1
NM_001354621	MLH1	mutL homolog 1
NM_001354627	MLH1	mutL homolog 1
